text,label
Security Alert: unusual activity detected. Act now: https://verify-account-login.com,phishing
Your order has been shipped. Track it here: https://tracking.kent-wells.com/track?id=jQosNQ,safe
You have been nominated to receive a prize. Claim here: http://bit.ly/sBcbNj,phishing
Thank you for your payment to Amazon.,safe
Security Alert: unusual activity detected. Act now: http://secure-update-info.com,phishing
Thank you for your payment to Amazon.,safe
Security Alert: unauthorized login attempt. Act now: http://secure-update-info.com,phishing
"Dear customer, temporarily disabled is required to prevent termination. Visit http://secure-update-info.com",phishing
Your invoice for delivery is ready. Total: $48.89.,safe
Security Alert: unauthorized login attempt. Act now: http://bit.ly/hAPhnr,phishing
Your invoice for delivery is ready. Total: $57.28.,safe
Your order has been shipped. Track it here: https://tracking.long.com/track?id=ffgBox,safe
Your order has been shipped. Track it here: https://tracking.alexander.com/track?id=XCICiN,safe
Security Alert: multiple failed logins. Act now: http://bit.ly/OPDRUX,phishing
Security Alert: unauthorized login attempt. Act now: http://bit.ly/LZETxf,phishing
Your order has been shipped. Track it here: https://tracking.johnson.net/track?id=fXzoaA,safe
Reminder: Your appointment is scheduled at 05:25 PM.,safe
Thank you for your payment to Uber.,safe
"Dear customer, suspended is required to prevent termination. Visit http://secure-update-info.com",phishing
Security Alert: unauthorized login attempt. Act now: https://verify-account-login.com,phishing
You have been nominated to receive a $1000 gift card. Claim here: http://bit.ly/PGepVp,phishing
Your order is confirmed for 08:38 PM.,safe
Security Alert: unusual activity detected. Act now: http://secure-update-info.com,phishing
"Dear customer, temporarily disabled is required to prevent termination. Visit https://verify-account-login.com",phishing
Your Apple ID has been locked. Confirm your identity at https://verify-account-login.com,phishing
You have been nominated to receive a $1000 gift card. Claim here: http://secure-update-info.com,phishing
Security Alert: unauthorized login attempt. Act now: https://verify-account-login.com,phishing
Security Alert: unusual activity detected. Act now: http://bit.ly/aTBZpd,phishing
"Dear customer, suspended is required to prevent deactivation. Visit http://bit.ly/pyQjCm",phishing
Your appointment is confirmed for 07:20 AM.,safe
Your order has been shipped. Track it here: https://tracking.nelson.net/track?id=FOgVfZ,safe
You have been chosen to receive a $1000 gift card. Claim here: http://secure-update-info.com,phishing
Your PayPal account has been locked. Please verify at http://bit.ly/VZeFJt,phishing
Reminder: Your delivery is scheduled at 01:23 AM.,safe
Your package has been shipped. Track it here: https://tracking.gordon-coffey.com/track?id=EfOwSw,safe
Reminder: Your delivery is scheduled at 08:30 AM.,safe
"Hi Richard, your doctor appointment is at 02:06 AM. See you soon!",safe
Reminder: Your subscription is scheduled at 11:11 AM.,safe
You have been chosen to receive a prize. Claim here: http://secure-update-info.com,phishing
Your order has been shipped. Track it here: https://tracking.jones.org/track?id=mnonzW,safe
You have been selected to receive a free iPhone. Claim here: http://secure-update-info.com,phishing
"Dear customer, flagged is required to prevent termination. Visit https://verify-account-login.com",phishing
Thank you for your payment to Netflix.,safe
"Dear customer, suspended is required to prevent termination. Visit http://secure-update-info.com",phishing
Reminder: Your subscription is scheduled at 06:55 PM.,safe
Your subscription is confirmed for 04:00 AM.,safe
Your invoice for order is ready. Total: $36.07.,safe
Security Alert: multiple failed logins. Act now: http://bit.ly/HesZPx,phishing
You have been selected to receive a free iPhone. Claim here: http://secure-update-info.com,phishing
Your invoice for appointment is ready. Total: $58.51.,safe
Your order has been shipped. Track it here: https://tracking.duncan-smith.com/track?id=OoGFOv,safe
"Hi Patrick, your consultation is at 04:29 PM. See you soon!",safe
Thank you for your payment to Spotify.,safe
"Hi William, your doctor appointment is at 06:35 AM. See you soon!",safe
"Hi Jim, your consultation is at 05:27 AM. See you soon!",safe
Reminder: Your delivery is scheduled at 09:12 PM.,safe
"Hi Robert, your consultation is at 07:48 AM. See you soon!",safe
Your Apple ID has been temporarily disabled. Please verify at http://secure-update-info.com,phishing
"Dear customer, suspended is required to prevent termination. Visit https://verify-account-login.com",phishing
Your invoice for subscription is ready. Total: $16.70.,safe
Your PayPal account has been suspended. Login to continue at http://secure-update-info.com,phishing
Your account has been suspended. Please verify at http://secure-update-info.com,phishing
Your package has been shipped. Track it here: https://tracking.thompson-conway.biz/track?id=Kggybj,safe
Security Alert: unauthorized login attempt. Act now: http://secure-update-info.com,phishing
Your package has been shipped. Track it here: https://tracking.williams.info/track?id=rvzvRf,safe
You have been nominated to receive a free iPhone. Claim here: http://secure-update-info.com,phishing
Reminder: Your subscription is scheduled at 12:58 AM.,safe
"Dear customer, temporarily disabled is required to prevent termination. Visit http://bit.ly/TRHEln",phishing
"Hi Maria, your doctor appointment is at 10:25 AM. See you soon!",safe
You have been selected to receive a free iPhone. Claim here: http://bit.ly/rHjFZx,phishing
Your invoice for subscription is ready. Total: $94.68.,safe
Reminder: Your delivery is scheduled at 03:30 PM.,safe
Thank you for your payment to Amazon.,safe
You have been chosen to receive a free iPhone. Claim here: http://bit.ly/NNKZko,phishing
Security Alert: unusual activity detected. Act now: https://verify-account-login.com,phishing
You have been selected to receive a free iPhone. Claim here: http://secure-update-info.com,phishing
You have been selected to receive a $1000 gift card. Claim here: https://verify-account-login.com,phishing
Security Alert: unusual activity detected. Act now: https://verify-account-login.com,phishing
"Hi Rebecca, your gym session is at 09:41 AM. See you soon!",safe
You have been nominated to receive a $1000 gift card. Claim here: https://verify-account-login.com,phishing
Reminder: Your appointment is scheduled at 08:53 AM.,safe
You have been nominated to receive a free iPhone. Claim here: http://secure-update-info.com,phishing
Your invoice for delivery is ready. Total: $77.92.,safe
Security Alert: unauthorized login attempt. Act now: http://secure-update-info.com,phishing
You have been chosen to receive a reward. Claim here: http://secure-update-info.com,phishing
Thank you for your payment to Netflix.,safe
"Dear customer, temporarily disabled is required to prevent deactivation. Visit https://verify-account-login.com",phishing
"Dear customer, locked is required to prevent deactivation. Visit https://verify-account-login.com",phishing
You have been selected to receive a free iPhone. Claim here: http://bit.ly/PDYBqz,phishing
Your bank account has been temporarily disabled. Confirm your identity at http://secure-update-info.com,phishing
"Hi Cheryl, your consultation is at 04:56 AM. See you soon!",safe
Your invoice for delivery is ready. Total: $33.42.,safe
"Dear customer, flagged is required to prevent deactivation. Visit http://secure-update-info.com",phishing
"Hi William, your doctor appointment is at 04:59 PM. See you soon!",safe
Security Alert: unauthorized login attempt. Act now: https://verify-account-login.com,phishing
Your delivery is confirmed for 10:08 AM.,safe
Security Alert: unauthorized login attempt. Act now: https://verify-account-login.com,phishing
Reminder: Your order is scheduled at 12:26 PM.,safe
"Dear customer, suspended is required to prevent deactivation. Visit http://bit.ly/LiLMzt",phishing
Your package has been shipped. Track it here: https://tracking.bishop-freeman.info/track?id=pGRUXF,safe
Your order is confirmed for 10:24 PM.,safe
You have been nominated to receive a reward. Claim here: http://bit.ly/oKyuoB,phishing
Reminder: Your delivery is scheduled at 06:42 AM.,safe
Your account has been flagged. Please verify at http://bit.ly/EuBcxb,phishing
Your Apple ID has been temporarily disabled. Confirm your identity at https://verify-account-login.com,phishing
Your order has been shipped. Track it here: https://tracking.mcdonald.org/track?id=lmHKUP,safe
Your account has been locked. Confirm your identity at http://bit.ly/NEbhha,phishing
You have been nominated to receive a reward. Claim here: https://verify-account-login.com,phishing
Your invoice for delivery is ready. Total: $86.08.,safe
Your bank account has been flagged. Confirm your identity at http://bit.ly/fgTuki,phishing
Your account has been locked. Please verify at http://secure-update-info.com,phishing
Thank you for your payment to Spotify.,safe
Reminder: Your appointment is scheduled at 02:11 PM.,safe
Security Alert: unusual activity detected. Act now: https://verify-account-login.com,phishing
Security Alert: unauthorized login attempt. Act now: https://verify-account-login.com,phishing
Your account has been flagged. Login to continue at http://bit.ly/sOIQJK,phishing
Thank you for your payment to Spotify.,safe
Your invoice for delivery is ready. Total: $16.39.,safe
"Hi Lynn, your consultation is at 01:56 AM. See you soon!",safe
"Dear customer, suspended is required to prevent termination. Visit http://bit.ly/OhWrwQ",phishing
"Dear customer, suspended is required to prevent termination. Visit http://secure-update-info.com",phishing
"Dear customer, locked is required to prevent deactivation. Visit http://secure-update-info.com",phishing
"Dear customer, locked is required to prevent termination. Visit https://verify-account-login.com",phishing
Your invoice for appointment is ready. Total: $79.13.,safe
Reminder: Your subscription is scheduled at 02:35 AM.,safe
Reminder: Your appointment is scheduled at 03:27 AM.,safe
You have been chosen to receive a prize. Claim here: http://bit.ly/DtDIyt,phishing
Your subscription is confirmed for 01:10 AM.,safe
Your PayPal account has been temporarily disabled. Please verify at http://secure-update-info.com,phishing
Your bank account has been temporarily disabled. Confirm your identity at http://bit.ly/kVVTwa,phishing
You have been nominated to receive a free iPhone. Claim here: http://bit.ly/FfKKLv,phishing
